departure_airport_name,departure_airport_id,departure_time,arrival_airport_name,arrival_airport_id,arrival_time,duration,airplane,airline,airline_logo,travel_class,flight_number,legroom,total_duration,price,type
Cairo International Airport,CAI,2024-06-11 14:55,King Abdulaziz International Airport,JED,2024-06-11 17:05,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,130,144,One way
Cairo International Airport,CAI,2024-06-11 12:45,King Abdulaziz International Airport,JED,2024-06-11 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,155,One way
Cairo International Airport,CAI,2024-06-11 14:30,King Abdulaziz International Airport,JED,2024-06-11 16:45,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 429,28 in,135,155,One way
Cairo International Airport,CAI,2024-06-11 00:25,King Abdulaziz International Airport,JED,2024-06-11 02:40,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 327,30 in,135,160,One way
Cairo International Airport,CAI,2024-06-11 06:15,King Abdulaziz International Airport,JED,2024-06-11 08:30,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,160,One way
Cairo International Airport,CAI,2024-06-11 17:00,King Abdulaziz International Airport,JED,2024-06-11 19:15,135,Airbus A320,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 229,30 in,135,160,One way
Cairo International Airport,CAI,2024-06-11 08:00,King Abdulaziz International Airport,JED,2024-06-11 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,215,One way
Cairo International Airport,CAI,2024-06-11 15:20,King Abdulaziz International Airport,JED,2024-06-11 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,215,One way
Cairo International Airport,CAI,2024-06-11 19:50,King Abdulaziz International Airport,JED,2024-06-11 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,215,One way
Cairo International Airport,CAI,2024-06-11 21:20,King Abdulaziz International Airport,JED,2024-06-11 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,32 in,130,215,One way
Cairo International Airport,CAI,2024-06-11 23:05,King Abdulaziz International Airport,JED,2024-06-12 01:20,135,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,135,310,One way
Cairo International Airport,CAI,2024-06-11 00:55,King Abdulaziz International Airport,JED,2024-06-11 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,357,One way
Cairo International Airport,CAI,2024-06-11 03:45,King Abdulaziz International Airport,JED,2024-06-11 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,357,One way
Cairo International Airport,CAI,2024-06-11 06:00,King Abdulaziz International Airport,JED,2024-06-11 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,357,One way
Cairo International Airport,CAI,2024-06-11 12:40,King Abdulaziz International Airport,JED,2024-06-11 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,357,One way
Cairo International Airport,CAI,2024-06-11 15:10,King Abdulaziz International Airport,JED,2024-06-11 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,357,One way
Cairo International Airport,CAI,2024-06-11 16:10,King Abdulaziz International Airport,JED,2024-06-11 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,357,One way
Cairo International Airport,CAI,2024-06-11 20:50,King Abdulaziz International Airport,JED,2024-06-11 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,357,One way
Cairo International Airport,CAI,2024-06-11 17:50,King Abdulaziz International Airport,JED,2024-06-11 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Business Class,SV 304,,140,395,One way
Cairo International Airport,CAI,2024-06-11 04:20,King Abdulaziz International Airport,JED,2024-06-11 06:35,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9909,28 in,135,,One way
Cairo International Airport,CAI,2024-06-11 04:40,King Abdulaziz International Airport,JED,2024-06-11 07:10,150,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,150,,One way
Cairo International Airport,CAI,2024-06-11 20:40,King Abdulaziz International Airport,JED,2024-06-11 22:55,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 176,28 in,135,,One way
Cairo International Airport,CAI,2024-06-12 06:50,King Abdulaziz International Airport,JED,2024-06-12 09:10,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-12 15:10,King Abdulaziz International Airport,JED,2024-06-12 17:20,130,,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 377,,130,113,One way
Cairo International Airport,CAI,2024-06-12 06:00,King Abdulaziz International Airport,JED,2024-06-12 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,122,One way
Cairo International Airport,CAI,2024-06-12 10:00,King Abdulaziz International Airport,JED,2024-06-12 12:00,120,Boeing 737,Alexandria Airlines,https://www.gstatic.com/flights/airline_logos/70px/DQ.png,Economy,DQ 301,32 in,120,,One way
Cairo International Airport,CAI,2024-06-12 11:35,King Abdulaziz International Airport,JED,2024-06-12 13:50,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 170,28 in,135,,One way
Cairo International Airport,CAI,2024-06-12 04:00,King Abdulaziz International Airport,JED,2024-06-12 06:20,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-12 01:15,King Abdulaziz International Airport,JED,2024-06-12 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-12 09:25,King Abdulaziz International Airport,JED,2024-06-12 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-12 18:10,King Abdulaziz International Airport,JED,2024-06-12 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-12 00:35,King Abdulaziz International Airport,JED,2024-06-12 02:45,130,,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 373,,130,123,One way
Cairo International Airport,CAI,2024-06-12 18:35,King Abdulaziz International Airport,JED,2024-06-12 20:40,125,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,125,123,One way
Cairo International Airport,CAI,2024-06-12 15:35,King Abdulaziz International Airport,JED,2024-06-12 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-12 19:05,King Abdulaziz International Airport,JED,2024-06-12 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-12 22:00,King Abdulaziz International Airport,JED,2024-06-13 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-12 23:35,King Abdulaziz International Airport,JED,2024-06-13 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,128,One way
Cairo International Airport,CAI,2024-06-12 09:45,King Abdulaziz International Airport,JED,2024-06-12 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,147,One way
Cairo International Airport,CAI,2024-06-12 02:35,King Abdulaziz International Airport,JED,2024-06-12 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,152,One way
Cairo International Airport,CAI,2024-06-12 08:00,King Abdulaziz International Airport,JED,2024-06-12 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-12 15:20,King Abdulaziz International Airport,JED,2024-06-12 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-12 05:40,King Abdulaziz International Airport,JED,2024-06-12 07:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,155,One way
Cairo International Airport,CAI,2024-06-12 12:45,King Abdulaziz International Airport,JED,2024-06-12 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,160,One way
Cairo International Airport,CAI,2024-06-12 20:40,King Abdulaziz International Airport,JED,2024-06-12 22:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 327,30 in,135,160,One way
Cairo International Airport,CAI,2024-06-12 00:30,King Abdulaziz International Airport,JED,2024-06-12 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-12 21:20,King Abdulaziz International Airport,JED,2024-06-12 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,32 in,130,161,One way
Cairo International Airport,CAI,2024-06-12 19:50,King Abdulaziz International Airport,JED,2024-06-12 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,215,One way
Cairo International Airport,CAI,2024-06-12 00:55,King Abdulaziz International Airport,JED,2024-06-12 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 03:45,King Abdulaziz International Airport,JED,2024-06-12 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 06:15,King Abdulaziz International Airport,JED,2024-06-12 08:35,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 12:40,King Abdulaziz International Airport,JED,2024-06-12 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 15:10,King Abdulaziz International Airport,JED,2024-06-12 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 16:10,King Abdulaziz International Airport,JED,2024-06-12 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 17:50,King Abdulaziz International Airport,JED,2024-06-12 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 20:50,King Abdulaziz International Airport,JED,2024-06-12 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 23:05,King Abdulaziz International Airport,JED,2024-06-13 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-12 03:25,King Abdulaziz International Airport,JED,2024-06-12 05:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-06-12 06:30,King Abdulaziz International Airport,JED,2024-06-12 08:45,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 174,28 in,135,,One way
Cairo International Airport,CAI,2024-06-12 18:55,King Abdulaziz International Airport,JED,2024-06-12 21:10,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 178,28 in,135,,One way
Cairo International Airport,CAI,2024-06-13 03:45,King Abdulaziz International Airport,JED,2024-06-13 06:05,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-13 01:15,King Abdulaziz International Airport,JED,2024-06-13 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,112,One way
Cairo International Airport,CAI,2024-06-13 14:35,King Abdulaziz International Airport,JED,2024-06-13 16:45,130,,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 375,,130,113,One way
Cairo International Airport,CAI,2024-06-13 06:00,King Abdulaziz International Airport,JED,2024-06-13 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,122,One way
Cairo International Airport,CAI,2024-06-13 02:35,King Abdulaziz International Airport,JED,2024-06-13 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,137,One way
Cairo International Airport,CAI,2024-06-13 11:35,King Abdulaziz International Airport,JED,2024-06-13 13:50,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 170,28 in,135,,One way
Cairo International Airport,CAI,2024-06-13 10:20,King Abdulaziz International Airport,JED,2024-06-13 12:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-13 18:55,King Abdulaziz International Airport,JED,2024-06-13 21:15,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-13 19:05,King Abdulaziz International Airport,JED,2024-06-13 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-13 18:10,King Abdulaziz International Airport,JED,2024-06-13 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-13 23:35,King Abdulaziz International Airport,JED,2024-06-14 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,128,One way
Cairo International Airport,CAI,2024-06-13 09:25,King Abdulaziz International Airport,JED,2024-06-13 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-13 15:35,King Abdulaziz International Airport,JED,2024-06-13 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-13 22:00,King Abdulaziz International Airport,JED,2024-06-14 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-13 00:30,King Abdulaziz International Airport,JED,2024-06-13 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,143,One way
Cairo International Airport,CAI,2024-06-13 09:45,King Abdulaziz International Airport,JED,2024-06-13 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,147,One way
Cairo International Airport,CAI,2024-06-13 08:00,King Abdulaziz International Airport,JED,2024-06-13 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-13 11:15,King Abdulaziz International Airport,JED,2024-06-13 13:25,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 655,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-13 15:20,King Abdulaziz International Airport,JED,2024-06-13 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-13 21:20,King Abdulaziz International Airport,JED,2024-06-13 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-13 04:50,King Abdulaziz International Airport,JED,2024-06-13 07:05,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,155,One way
Cairo International Airport,CAI,2024-06-13 12:45,King Abdulaziz International Airport,JED,2024-06-13 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,155,One way
Cairo International Airport,CAI,2024-06-13 19:50,King Abdulaziz International Airport,JED,2024-06-13 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,187,One way
Cairo International Airport,CAI,2024-06-13 23:05,King Abdulaziz International Airport,JED,2024-06-14 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,296,One way
Cairo International Airport,CAI,2024-06-13 00:55,King Abdulaziz International Airport,JED,2024-06-13 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-13 03:45,King Abdulaziz International Airport,JED,2024-06-13 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-13 06:00,King Abdulaziz International Airport,JED,2024-06-13 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-13 15:10,King Abdulaziz International Airport,JED,2024-06-13 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-13 16:10,King Abdulaziz International Airport,JED,2024-06-13 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-13 17:50,King Abdulaziz International Airport,JED,2024-06-13 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-13 20:50,King Abdulaziz International Airport,JED,2024-06-13 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,310,One way
Cairo International Airport,CAI,2024-06-13 12:40,King Abdulaziz International Airport,JED,2024-06-13 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,341,One way
Cairo International Airport,CAI,2024-06-13 04:05,King Abdulaziz International Airport,JED,2024-06-13 06:20,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,30 in,135,,One way
Cairo International Airport,CAI,2024-06-13 22:30,King Abdulaziz International Airport,JED,2024-06-14 00:45,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 176,28 in,135,,One way
Cairo International Airport,CAI,2024-06-14 23:35,King Abdulaziz International Airport,JED,2024-06-15 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,80,One way
Cairo International Airport,CAI,2024-06-14 01:15,King Abdulaziz International Airport,JED,2024-06-14 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,104,One way
Cairo International Airport,CAI,2024-06-14 04:20,King Abdulaziz International Airport,JED,2024-06-14 06:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-14 09:15,King Abdulaziz International Airport,JED,2024-06-14 11:30,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 174,30 in,135,,One way
Cairo International Airport,CAI,2024-06-14 21:15,King Abdulaziz International Airport,JED,2024-06-15 00:00,165,,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 762,29 in,165,80,One way
Cairo International Airport,CAI,2024-06-14 10:20,King Abdulaziz International Airport,JED,2024-06-14 12:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-14 20:10,King Abdulaziz International Airport,JED,2024-06-14 22:30,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-14 09:45,King Abdulaziz International Airport,JED,2024-06-14 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,120,One way
Cairo International Airport,CAI,2024-06-14 18:10,King Abdulaziz International Airport,JED,2024-06-14 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-14 22:00,King Abdulaziz International Airport,JED,2024-06-15 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-14 06:00,King Abdulaziz International Airport,JED,2024-06-14 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,122,One way
Cairo International Airport,CAI,2024-06-14 17:45,King Abdulaziz International Airport,JED,2024-06-14 19:55,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 371,,130,123,One way
Cairo International Airport,CAI,2024-06-14 09:25,King Abdulaziz International Airport,JED,2024-06-14 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-14 15:35,King Abdulaziz International Airport,JED,2024-06-14 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-14 12:45,King Abdulaziz International Airport,JED,2024-06-14 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,136,One way
Cairo International Airport,CAI,2024-06-14 05:40,King Abdulaziz International Airport,JED,2024-06-14 07:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,140,One way
Cairo International Airport,CAI,2024-06-14 19:05,King Abdulaziz International Airport,JED,2024-06-14 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,147,One way
Cairo International Airport,CAI,2024-06-14 02:35,King Abdulaziz International Airport,JED,2024-06-14 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-14 00:30,King Abdulaziz International Airport,JED,2024-06-14 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-14 08:00,King Abdulaziz International Airport,JED,2024-06-14 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-14 15:20,King Abdulaziz International Airport,JED,2024-06-14 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-14 19:50,King Abdulaziz International Airport,JED,2024-06-14 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-14 21:20,King Abdulaziz International Airport,JED,2024-06-14 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-14 17:50,King Abdulaziz International Airport,JED,2024-06-14 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,276,One way
Cairo International Airport,CAI,2024-06-14 06:00,King Abdulaziz International Airport,JED,2024-06-14 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,286,One way
Cairo International Airport,CAI,2024-06-14 12:40,King Abdulaziz International Airport,JED,2024-06-14 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,286,One way
Cairo International Airport,CAI,2024-06-14 15:10,King Abdulaziz International Airport,JED,2024-06-14 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,286,One way
Cairo International Airport,CAI,2024-06-14 20:50,King Abdulaziz International Airport,JED,2024-06-14 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,286,One way
