Departure datetime,Arrival datetime,Origin,Destination,Airline(s),Travel Time,Price ($),Num Stops,Layover,Access Date,CO2 Emission (kg),Emission Diff (%)
2024-06-17 18:10:00,2024-06-17 20:35:00,CAI,JED,Flynas,2 hr 25 min,112.0,0,,2024-05-27,97.0,-16.0
2024-06-17 15:00:00,2024-06-17 17:10:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,117.0,0.0
2024-06-17 16:05:00,2024-06-17 18:15:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,117.0,0.0
2024-06-17 04:40:00,2024-06-17 06:55:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-17 13:45:00,2024-06-17 16:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,110.0,0.0
2024-06-17 15:35:00,2024-06-17 18:00:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-17 23:35:00,2024-06-18 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-17 21:15:00,2024-06-18 00:00:00,CAI,JED,Flyadeal,2 hr 45 min,136.0,0,,2024-05-27,110.0,0.0
2024-06-17 02:35:00,2024-06-17 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-17 09:45:00,2024-06-17 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,147.0,0,,2024-05-27,110.0,0.0
2024-06-17 00:30:00,2024-06-17 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,142.0,23.0
2024-06-17 08:00:00,2024-06-17 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,142.0,23.0
2024-06-17 15:20:00,2024-06-17 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,142.0,23.0
2024-06-17 19:50:00,2024-06-17 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-17 21:20:00,2024-06-17 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,134.0,17.0
2024-06-17 00:55:00,2024-06-17 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 03:45:00,2024-06-17 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 06:00:00,2024-06-17 08:20:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 12:40:00,2024-06-17 15:00:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 15:10:00,2024-06-17 17:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 16:10:00,2024-06-17 18:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 17:50:00,2024-06-17 20:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 20:50:00,2024-06-17 23:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 23:05:00,2024-06-18 01:25:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-17 03:25:00,2024-06-17 05:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,134.0,17.0
2024-06-17 03:50:00,2024-06-17 06:05:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-17 06:00:00,2024-06-17 08:15:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-18 06:00:00,2024-06-18 08:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,101.0,0,,2024-05-27,117.0,0.0
2024-06-18 04:20:00,2024-06-18 06:40:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,115.0,0.0
2024-06-18 09:25:00,2024-06-18 11:50:00,CAI,JED,Flynas,2 hr 25 min,112.0,0,,2024-05-27,97.0,-16.0
2024-06-18 03:45:00,2024-06-18 05:55:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,117.0,0.0
2024-06-18 09:45:00,2024-06-18 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-18 14:05:00,2024-06-18 16:20:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-18 11:25:00,2024-06-18 13:45:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,115.0,0.0
2024-06-18 01:15:00,2024-06-18 03:40:00,CAI,JED,Flynas,2 hr 25 min,112.0,0,,2024-05-27,97.0,-16.0
2024-06-18 14:55:00,2024-06-18 17:05:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,117.0,0.0
2024-06-18 00:25:00,2024-06-18 02:40:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,110.0,0.0
2024-06-18 06:15:00,2024-06-18 08:30:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-18 12:45:00,2024-06-18 15:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-18 14:30:00,2024-06-18 16:45:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,110.0,0.0
2024-06-18 19:10:00,2024-06-18 21:30:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,115.0,0.0
2024-06-18 15:35:00,2024-06-18 18:00:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-18 18:10:00,2024-06-18 20:35:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-18 19:05:00,2024-06-18 21:30:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-18 21:15:00,2024-06-19 00:00:00,CAI,JED,Flyadeal,2 hr 45 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-18 22:00:00,2024-06-19 00:25:00,CAI,JED,Flynas,2 hr 25 min,120.0,0,,2024-05-27,97.0,-16.0
2024-06-18 23:35:00,2024-06-19 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-18 00:30:00,2024-06-18 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-18 02:35:00,2024-06-18 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,114.0,0.0
2024-06-18 08:00:00,2024-06-18 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,142.0,23.0
2024-06-18 15:20:00,2024-06-18 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,142.0,23.0
2024-06-18 19:50:00,2024-06-18 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-18 21:20:00,2024-06-18 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-18 00:55:00,2024-06-18 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 03:45:00,2024-06-18 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 06:00:00,2024-06-18 08:20:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 12:40:00,2024-06-18 15:00:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 15:10:00,2024-06-18 17:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 16:10:00,2024-06-18 18:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 17:50:00,2024-06-18 20:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 20:50:00,2024-06-18 23:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 23:05:00,2024-06-19 01:25:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-18 04:20:00,2024-06-18 06:35:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-18 04:40:00,2024-06-18 07:10:00,CAI,JED,Price unavailable,2 hr 30 min,,0,,2024-05-27,114.0,0.0
2024-06-19 06:50:00,2024-06-19 09:10:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,113.0,0.0
2024-06-19 15:10:00,2024-06-19 17:20:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,,
2024-06-19 12:45:00,2024-06-19 15:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,110.0,0.0
2024-06-19 09:45:00,2024-06-19 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-19 10:00:00,2024-06-19 12:00:00,CAI,JED,Price unavailable,2 hr,,0,,2024-05-27,163.0,42.0
2024-06-19 11:35:00,2024-06-19 13:50:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-19 04:00:00,2024-06-19 06:20:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,115.0,0.0
2024-06-19 00:35:00,2024-06-19 02:45:00,CAI,JED,FlyEgypt,2 hr 10 min,113.0,0,,2024-05-27,,
2024-06-19 05:40:00,2024-06-19 07:55:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,121.0,0.0
2024-06-19 23:35:00,2024-06-20 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-19 18:35:00,2024-06-19 20:40:00,CAI,JED,FlyEgypt,2 hr 5 min,123.0,0,,2024-05-27,117.0,0.0
2024-06-19 06:00:00,2024-06-19 08:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,127.0,0,,2024-05-27,117.0,0.0
2024-06-19 01:15:00,2024-06-19 03:40:00,CAI,JED,Flynas,2 hr 25 min,128.0,0,,2024-05-27,97.0,-16.0
2024-06-19 09:25:00,2024-06-19 11:50:00,CAI,JED,Flynas,2 hr 25 min,128.0,0,,2024-05-27,97.0,-16.0
2024-06-19 18:10:00,2024-06-19 20:35:00,CAI,JED,Flynas,2 hr 25 min,128.0,0,,2024-05-27,97.0,-16.0
2024-06-19 19:05:00,2024-06-19 21:30:00,CAI,JED,Flynas,2 hr 25 min,128.0,0,,2024-05-27,97.0,-16.0
2024-06-19 15:35:00,2024-06-19 18:00:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-19 22:00:00,2024-06-20 00:25:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-19 00:30:00,2024-06-19 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,142.0,23.0
2024-06-19 02:35:00,2024-06-19 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,114.0,0.0
2024-06-19 08:00:00,2024-06-19 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,118.0,0.0
2024-06-19 11:20:00,2024-06-19 13:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-19 15:20:00,2024-06-19 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,118.0,0.0
2024-06-19 19:50:00,2024-06-19 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-19 21:20:00,2024-06-19 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,134.0,17.0
2024-06-19 00:55:00,2024-06-19 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 03:45:00,2024-06-19 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 06:00:00,2024-06-19 08:20:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 12:40:00,2024-06-19 15:00:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 15:10:00,2024-06-19 17:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 16:10:00,2024-06-19 18:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 17:50:00,2024-06-19 20:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 20:50:00,2024-06-19 23:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 23:05:00,2024-06-20 01:25:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-19 03:25:00,2024-06-19 05:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-19 06:30:00,2024-06-19 08:45:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-20 12:45:00,2024-06-20 15:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,121.0,0.0
2024-06-20 10:20:00,2024-06-20 12:40:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,113.0,0.0
2024-06-20 09:45:00,2024-06-20 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,120.0,0,,2024-05-27,110.0,0.0
2024-06-20 11:35:00,2024-06-20 13:50:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-20 04:50:00,2024-06-20 07:05:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,122.0,6.0
2024-06-20 20:00:00,2024-06-20 22:15:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,121.0,0.0
2024-06-20 22:45:00,2024-06-21 01:00:00,CAI,JED,Nile Air,2 hr 15 min,116.0,0,,2024-05-27,121.0,0.0
2024-06-20 03:45:00,2024-06-20 06:05:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,113.0,0.0
2024-06-20 18:55:00,2024-06-20 21:15:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,113.0,0.0
2024-06-20 06:00:00,2024-06-20 08:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,127.0,0,,2024-05-27,117.0,0.0
2024-06-20 09:25:00,2024-06-20 11:50:00,CAI,JED,Flynas,2 hr 25 min,136.0,0,,2024-05-27,97.0,-16.0
2024-06-20 23:35:00,2024-06-21 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,136.0,0,,2024-05-27,110.0,0.0
2024-06-20 02:35:00,2024-06-20 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,137.0,0,,2024-05-27,114.0,0.0
2024-06-20 00:30:00,2024-06-20 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,143.0,0,,2024-05-27,142.0,23.0
2024-06-20 08:00:00,2024-06-20 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,143.0,0,,2024-05-27,118.0,0.0
2024-06-20 01:15:00,2024-06-20 03:40:00,CAI,JED,Flynas,2 hr 25 min,147.0,0,,2024-05-27,97.0,-16.0
2024-06-20 18:10:00,2024-06-20 20:35:00,CAI,JED,Flynas,2 hr 25 min,147.0,0,,2024-05-27,97.0,-16.0
2024-06-20 11:15:00,2024-06-20 13:25:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-20 15:20:00,2024-06-20 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,118.0,0.0
2024-06-20 19:50:00,2024-06-20 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,139.0,21.0
2024-06-20 21:20:00,2024-06-20 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,152.0,0,,2024-05-27,134.0,17.0
2024-06-20 00:55:00,2024-06-20 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-20 03:45:00,2024-06-20 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-20 06:10:00,2024-06-20 08:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,116.0,0.0
2024-06-20 12:40:00,2024-06-20 15:00:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,118.0,0.0
2024-06-20 15:10:00,2024-06-20 17:25:00,CAI,JED,Saudia,2 hr 15 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-20 16:10:00,2024-06-20 18:30:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-20 17:50:00,2024-06-20 20:05:00,CAI,JED,Saudia,2 hr 15 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-20 20:50:00,2024-06-20 23:10:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,118.0,0.0
2024-06-20 23:05:00,2024-06-21 01:20:00,CAI,JED,Saudia,2 hr 15 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-20 15:35:00,2024-06-20 18:00:00,CAI,JED,Flynas,2 hr 25 min,160.0,0,,2024-05-27,97.0,-16.0
2024-06-20 19:05:00,2024-06-20 21:30:00,CAI,JED,Flynas,2 hr 25 min,160.0,0,,2024-05-27,97.0,-16.0
2024-06-20 22:00:00,2024-06-21 00:25:00,CAI,JED,Flynas,2 hr 25 min,160.0,0,,2024-05-27,97.0,-16.0
2024-06-20 04:05:00,2024-06-20 06:20:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,134.0,17.0
2024-06-21 04:20:00,2024-06-21 06:40:00,CAI,JED,Air Cairo,2 hr 20 min,111.0,0,,2024-05-27,113.0,0.0
2024-06-21 10:20:00,2024-06-21 12:40:00,CAI,JED,Air Cairo,2 hr 20 min,118.0,0,,2024-05-27,113.0,0.0
2024-06-21 09:45:00,2024-06-21 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,136.0,0,,2024-05-27,110.0,0.0
2024-06-21 06:00:00,2024-06-21 08:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,139.0,0,,2024-05-27,117.0,0.0
2024-06-21 03:45:00,2024-06-21 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-21 09:15:00,2024-06-21 11:30:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,134.0,17.0
2024-06-21 20:10:00,2024-06-21 22:30:00,CAI,JED,Air Cairo,2 hr 20 min,147.0,0,,2024-05-27,113.0,0.0
2024-06-21 05:40:00,2024-06-21 07:55:00,CAI,JED,Nile Air,2 hr 15 min,150.0,0,,2024-05-27,121.0,0.0
2024-06-21 00:55:00,2024-06-21 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-21 06:15:00,2024-06-21 08:35:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-21 21:15:00,2024-06-22 00:00:00,CAI,JED,Flyadeal,2 hr 45 min,160.0,0,,2024-05-27,110.0,0.0
2024-06-21 02:35:00,2024-06-21 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,161.0,0,,2024-05-27,142.0,23.0
2024-06-21 14:35:00,2024-06-21 16:45:00,CAI,JED,FlyEgypt,2 hr 10 min,161.0,0,,2024-05-27,,
2024-06-21 17:45:00,2024-06-21 19:55:00,CAI,JED,FlyEgypt,2 hr 10 min,161.0,0,,2024-05-27,117.0,0.0
2024-06-21 12:45:00,2024-06-21 15:00:00,CAI,JED,Nile Air,2 hr 15 min,171.0,0,,2024-05-27,121.0,0.0
2024-06-21 01:15:00,2024-06-21 03:40:00,CAI,JED,Flynas,2 hr 25 min,174.0,0,,2024-05-27,97.0,-16.0
2024-06-21 09:25:00,2024-06-21 11:50:00,CAI,JED,Flynas,2 hr 25 min,174.0,0,,2024-05-27,97.0,-16.0
2024-06-21 23:35:00,2024-06-22 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,174.0,0,,2024-05-27,110.0,0.0
2024-06-21 15:35:00,2024-06-21 18:00:00,CAI,JED,Flynas,2 hr 25 min,187.0,0,,2024-05-27,97.0,-16.0
2024-06-21 18:10:00,2024-06-21 20:35:00,CAI,JED,Flynas,2 hr 25 min,187.0,0,,2024-05-27,97.0,-16.0
2024-06-21 19:05:00,2024-06-21 21:30:00,CAI,JED,Flynas,2 hr 25 min,187.0,0,,2024-05-27,97.0,-16.0
2024-06-21 22:00:00,2024-06-22 00:25:00,CAI,JED,Flynas,2 hr 25 min,187.0,0,,2024-05-27,97.0,-16.0
2024-06-21 00:30:00,2024-06-21 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,142.0,23.0
2024-06-21 08:00:00,2024-06-21 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,118.0,0.0
2024-06-21 12:40:00,2024-06-21 15:00:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-21 15:10:00,2024-06-21 17:30:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-21 16:10:00,2024-06-21 18:30:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-21 17:50:00,2024-06-21 20:10:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-21 20:50:00,2024-06-21 23:10:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-21 23:05:00,2024-06-22 01:25:00,CAI,JED,Saudia,2 hr 20 min,191.0,0,,2024-05-27,115.0,0.0
2024-06-21 15:20:00,2024-06-21 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,214.0,0,,2024-05-27,118.0,0.0
2024-06-21 19:50:00,2024-06-21 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,214.0,0,,2024-05-27,118.0,0.0
2024-06-21 21:20:00,2024-06-21 23:30:00,CAI,JED,EgyptAir,2 hr 10 min,214.0,0,,2024-05-27,134.0,17.0
2024-06-21 03:25:00,2024-06-21 05:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-21 18:25:00,2024-06-21 20:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-22 11:15:00,2024-06-22 13:35:00,CAI,JED,Air Cairo,2 hr 20 min,127.0,0,,2024-05-27,113.0,0.0
2024-06-22 08:00:00,2024-06-22 10:10:00,CAI,JED,Air Arabia Egypt,2 hr 10 min,150.0,0,,2024-05-27,117.0,0.0
2024-06-22 03:45:00,2024-06-22 06:05:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-22 18:25:00,2024-06-22 20:40:00,CAI,JED,Price unavailable,2 hr 15 min,,0,,2024-05-27,114.0,0.0
2024-06-22 04:20:00,2024-06-22 06:40:00,CAI,JED,Air Cairo,2 hr 20 min,127.0,0,,2024-05-27,113.0,0.0
2024-06-22 00:55:00,2024-06-22 03:15:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-22 06:00:00,2024-06-22 08:20:00,CAI,JED,Saudia,2 hr 20 min,157.0,0,,2024-05-27,115.0,0.0
2024-06-22 09:45:00,2024-06-22 12:00:00,CAI,JED,Flyadeal,2 hr 15 min,160.0,0,,2024-05-27,110.0,0.0
2024-06-22 05:40:00,2024-06-22 07:55:00,CAI,JED,Nile Air,2 hr 15 min,160.0,0,,2024-05-27,122.0,6.0
2024-06-22 20:30:00,2024-06-22 22:45:00,CAI,JED,Nile Air,2 hr 15 min,160.0,0,,2024-05-27,122.0,6.0
2024-06-22 12:40:00,2024-06-22 15:00:00,CAI,JED,Saudia,2 hr 20 min,167.0,0,,2024-05-27,115.0,0.0
2024-06-22 23:20:00,2024-06-23 01:40:00,CAI,JED,Saudia,2 hr 20 min,177.0,0,,2024-05-27,115.0,0.0
2024-06-22 18:55:00,2024-06-22 21:05:00,CAI,JED,FlyEgypt,2 hr 10 min,182.0,0,,2024-05-27,117.0,0.0
2024-06-22 01:15:00,2024-06-22 03:40:00,CAI,JED,Flynas,2 hr 25 min,187.0,0,,2024-05-27,97.0,-16.0
2024-06-22 09:25:00,2024-06-22 11:50:00,CAI,JED,Flynas,2 hr 25 min,187.0,0,,2024-05-27,97.0,-16.0
2024-06-22 00:30:00,2024-06-22 02:40:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,142.0,23.0
2024-06-22 02:35:00,2024-06-22 04:45:00,CAI,JED,EgyptAir,2 hr 10 min,187.0,0,,2024-05-27,142.0,23.0
2024-06-22 15:35:00,2024-06-22 18:00:00,CAI,JED,Flynas,2 hr 25 min,214.0,0,,2024-05-27,97.0,-16.0
2024-06-22 08:00:00,2024-06-22 10:10:00,CAI,JED,EgyptAir,2 hr 10 min,214.0,0,,2024-05-27,142.0,23.0
2024-06-22 09:45:00,2024-06-22 11:55:00,CAI,JED,EgyptAir,2 hr 10 min,214.0,0,,2024-05-27,139.0,21.0
2024-06-22 15:20:00,2024-06-22 17:30:00,CAI,JED,EgyptAir,2 hr 10 min,214.0,0,,2024-05-27,142.0,23.0
2024-06-22 16:10:00,2024-06-22 18:25:00,CAI,JED,Saudia,2 hr 15 min,222.0,0,,2024-05-27,115.0,0.0
2024-06-22 15:10:00,2024-06-22 17:30:00,CAI,JED,Saudia,2 hr 20 min,238.0,0,,2024-05-27,115.0,0.0
2024-06-22 18:10:00,2024-06-22 20:35:00,CAI,JED,Flynas,2 hr 25 min,240.0,0,,2024-05-27,97.0,-16.0
2024-06-22 19:05:00,2024-06-22 21:30:00,CAI,JED,Flynas,2 hr 25 min,240.0,0,,2024-05-27,97.0,-16.0
2024-06-22 22:00:00,2024-06-23 00:25:00,CAI,JED,Flynas,2 hr 25 min,240.0,0,,2024-05-27,97.0,-16.0
2024-06-22 23:35:00,2024-06-23 01:45:00,CAI,JED,Flyadeal,2 hr 10 min,240.0,0,,2024-05-27,110.0,0.0
2024-06-22 19:50:00,2024-06-22 22:00:00,CAI,JED,EgyptAir,2 hr 10 min,256.0,0,,2024-05-27,139.0,21.0
2024-06-22 17:50:00,2024-06-22 20:10:00,CAI,JED,Saudia,2 hr 20 min,277.0,0,,2024-05-27,115.0,0.0
